"class" "test" "dei_paschi" "mont_dei" "danish" "dei" "dutch" "nordlb" "rescu" "brexit" "denmark" "fine" "deposit" "nordea" "estonia" "incom" "swedish" "foreign" "tax" "prosecutor" "suspici" "combin" "ing" "offer" "control" "mont" "show" "paschi" "industri" "member" "save" "inform" "branch" "restructur" "baltic" "ratio" "analyst" "banca" "pai" "commiss" "target" "sector" "term" "privat" "economi" "region" "tuesdai" "econom" "larg" "mondai" "start" "person" "fridai" "custom" "involv" "face" "estonian" "servic" "system" "stake" "recent" "continu" "fail" "offici" "minist" "result" "account" "net" "discuss" "sell" "declin_comment" "intern" "decis" "nation" "supervisori" "debt" "top" "unicredit" "familiar" "crisi" "rais" "set" "increas" "requir" "work" "credit" "sale" "wednesdai" "global" "thursdai" "quarter" "ag" "europ" "loss" "move" "issu" "ceo" "ad" "statement" "bad" "job" "close" "sew" "hold" "interest" "revenu" "head" "chief_execut" "meet" "client" "back" "reuter" "week" "dansk_bank" "firm" "transact" "largest" "alleg" "base" "potenti" "offic" "union" "call" "biggest" "scandal" "rule" "equiti" "sharehold" "sourc" "invest_bank" "group" "rate" "part" "told" "declin" "talk" "case" "matter" "bond" "oper" "board" "end" "million_euro" "germani" "month" "compani" "unit" "expect" "make" "profit" "chief" "cut" "time" "financ" "comment" "itali" "central_bank" "includ" "italian" "regul" "investig" "swedbank" "cost" "ecb" "carig" "trade" "author" "countri" "central" "german" "risk" "state" "peopl" "asset" "share" "execut" "investor" "merger" "fund" "invest" "deal" "manag" "commerzbank" "eu" "loan" "dansk" "govern" "monei_launder" "busi" "billion_euro" "million" "plan" "market" "launder" "report" "capit" "percent" "monei" "european" "financi" "lender" "billion" "deutsch_bank" "year" "euro" "deutsch" "bank"
"4064" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.65880163555244 0 0 0 0 0 0 0 0 0 1.50958071675654 0 0 0 0 0 0 0 0 1.49778986534523 1.80594878500236 0 0 0 0 0 0 0 0 0 0 1.56756797440689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.32775347534586 0 0 3.14616394052034 0 0 0 0 1.29372832191487 1.48252239321444 0 0 0 0 1.0940356216407 1.30574769738066 0 0 0 0 0.972996314790539 0 0.77256208185018 1.71225757485126 0 0.0888598614609919
"4065" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95397006603241 0 0 0 0 0 0 1.95976718371674 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85603590151601 1.57308197026017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.972996314790539 0 0 0 0 0.0888598614609919
"4066" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 2.31976991774815 0 0 2.22901555447968 0 0 0 0 0 0 0 0 0 2.02710030378533 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88259083415045 0 2.05356687697349 0 0 0 0 0 0 1.91987585468944 0 0 1.94361919730876 0 0 0 4.14842554319407 0 2.43070147845543 0 1.86023758836971 2.17855974919662 0 1.58021636437405 0 0 1.74222066193925 0 1.72736430698973 0 0 0 0 0 1.66138672962454 0 1.72552268584308 0 0 0 0 0 0 0 0 4.20126877566295 0 3.90794013206483 0 0 0 0 0 0 0 0 0 0 0 1.72644307247041 1.43669132008011 0 0 0 1.53131255738388 1.69294061822585 1.37392038363245 5.33815647522183 0 0 0 0 0 0 0 0 0 0 1.59706393494666 0 0 5.38216704446522 0 0 0 1.56678273683218 1.40347918587399 0 0 1.48686079481304 2.80163213690902 2.55545596113686 1.43325134420766 0 0 4.48240066242637 0 1.32775347534586 0 0 0 0 0 0 1.3166900558016 1.29372832191487 0 2.43565967797472 1.15142429106536 0 0 1.0940356216407 1.30574769738066 0 0 0 0.740791212798755 0.972996314790539 1.29313112870513 0.77256208185018 0.856128787425629 5.05718848696262 0.622019030226943
"4067" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.55305664048772 0 0 0 0 0 0 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.80163213690902 0 0 0 0 0 0 0 0 3.71207180303201 0 0 0 0 1.3166900558016 0 0 0 1.15142429106536 0 0 1.0940356216407 0 0 0 0.918586944134505 0 0 0 0 0 0 0
"4068" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.67169425892828 0 0 0 0 0 0 0 0 0 0 0 2.22901555447968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.87188409375603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.0926343451644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3869786674416 0 0 0 0 3.12729587605363 1.40681808713951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.63920151939506 0 0 0 0 0 1.60600344998547 0.988283793123251 0 0 1.2955220443689 0 0 0 0 0 0 0 0 0
"4069" 1 0 0 0 0 0 0 0 0 0 0 2.57466216737694 0 0 0 0 0 0 2.6367663778687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.95930975324444 0 4.53878742084616 0 0 0 0 4.49489851233704 0 0 0 0 0 0 2.10063438783148 0 0 0 0 0 0 0 1.94591014905531 0 0 0 0 0 0 1.93111192795636 0 0 3.85770918130943 0 0 0 2.05101585518188 0 0 0 0 0 2.19902830005202 0 0 0 0 1.96559810402753 0 0 1.96093065098004 1.88259083415045 2.15708433547105 0 0 0 0 0 0 1.96911304613498 3.83975170937888 0 0 0 0 0 6.10753468252223 0 0 9.72280591382171 1.80694629131948 0 0 0 1.58021636437405 1.82507367591204 0 0 0 0 0 0 0 0 0 1.66138672962454 0 0 0 1.65880163555244 1.61173412469445 0 0 13.5893343741953 0 0 10.5031719391574 0 3.90794013206483 0 0 0 0 0 0 0 0 0 0 0 1.72644307247041 0 0 1.68938505892452 1.49267476467846 3.06262511476775 1.69294061822585 1.37392038363245 1.77938549174061 4.56228703946617 0 0 0 0 0 0 0 1.83940350146686 0 4.79119180483997 0 0 1.79405568148841 0 0 0 1.56678273683218 2.80695837174798 1.491218100182 1.77261236473477 7.43430397406521 4.20244820536352 1.27772798056843 0 0 0 7.47066777071061 0 1.32775347534586 0 0 0 0 0 0 3.9500701674048 5.17491328765949 0 2.43565967797472 0 0 1.9765675862465 4.37614248656279 3.91724309214197 0 0 0.918586944134505 2.22237363839626 3.89198525916216 6.46565564352563 0.77256208185018 5.13677272455377 11.3786740956659 1.59947750629785
"4070" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.53878742084616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23665501103764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.87188409375603 0 1.96093065098004 0 0 0 0 2.03208784529637 1.80694629131948 0 0 0 1.91987585468944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.50958071675654 0 0 0 0 0 0 0 0 0 3.61189757000471 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 1.73662363240253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.57308197026017 0 0 0 0 0 2.96504478642889 0 0 0 0 2.1880712432814 1.30574769738066 0 0 0 0.740791212798755 0 0 0.77256208185018 1.71225757485126 0 0.177719722921984
"4071" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20495424331957 2.43256541189349 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 2.02710030378533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 3.5051279210921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.32775347534586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.740791212798755 0 0 0 0 0 0.0888598614609919
"4072" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44891947588764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.80268314288392 0 0 0 0 0 8.75496662136697 0 0 0 0 0 2.16991416220377 0 0 0 0 0 0 1.80894429398216 0 0 0 0 0 0 0 1.95976718371674 0 0 0 1.90105958288996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69027276426466 0 0 1.52376535174849 1.52904240884934 0 0 0 0 0 0 0 0 0 0 0 0 1.49267476467846 0 0 0 0 1.52076234648872 1.56756797440689 1.370689363051 0 0 0 0 0 5.51821050440059 0 0 0 0 0 0 1.40681808713951 0 1.56678273683218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.29232788104069 0 0 0 0 0 1.48252239321444 0 0 0 1.9765675862465 0 0 0 0 3.67434777653802 0.740791212798755 0 5.1725245148205 0 0 5.05718848696262 0.44429930730496
"4073" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.90279672045317 0 0 0 0 0 0 0 0 0 0 0 2.31976991774815 0 0 0 0 0 0 2.24744925616852 0 4.20126877566295 0 0 0 0 0 2.02337590469434 0 0 0 0 0 0 0 0 0 0 0 0 8.03446195644489 0 0 0 1.92885459065471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96093065098004 0 0 0 0 0 0 0 0 0 0 0 0 9.71809598654379 0 0 0 0 0 0 0 1.86023758836971 2.17855974919662 0 0 1.82507367591204 2.00983723636155 0 0 0 0 0 1.92998262235921 0 0 0 3.45104537168617 0 0 0 0 0 0 0 5.58703521212781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72644307247041 0 0 0 0 0 3.3858812364517 0 0 0 0 0 0 0 0 0 0 0 0 4.79119180483997 0 0 0 0 0 0 0 1.40347918587399 0 0 0 0 2.55545596113686 0 1.70098715247706 0 0 0 0 0 0 0 0 0 0 0 1.29372832191487 0 1.21782983898736 1.15142429106536 0 0 1.0940356216407 0 0 0 0 0 0.972996314790539 9.05191790093588 0 0.856128787425629 8.85007985218458 0.710878891687935
"4074" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 2.43256541189349 0 0 11.5988495887407 0 0 0 0 2.25679511858676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 1.94591014905531 0 2.18874165534174 0 0 1.92885459065471 2.00861548911122 1.93111192795636 2.16991416220377 0 3.85770918130943 0 2.29833463702808 2.10735032979691 0 0 0 0 0 0 0 1.85394165991289 0 3.91953436743348 0 0 0 0 0 0 0 4.10713375394698 0 8.12835138118546 0 4.07923222343431 4.1432172069173 0 1.91987585468944 3.9977897558812 0 0 0 0 2.03584489417408 4.14842554319407 0 2.43070147845543 1.80694629131948 0 4.35711949839325 0 1.58021636437405 0 4.01967447272309 0 0 1.72736430698973 0 0 0 0 0 0 1.72552268584308 1.72552268584308 0 3.31760327110487 0 0 0 9.70666741013951 1.86234507070927 0 2.10063438783148 0 0 0 0 1.52904240884934 0 0 0 0 3.24825171397923 0 0 0 0 0 1.67441340102455 3.37877011784903 2.98534952935692 0 0 1.37392038363245 5.33815647522183 0 1.56756797440689 0 0 0 5.83878746348888 0 0 0 0 9.58238360967994 0 0 10.7643340889304 0 0 1.35025442463669 3.13356547366437 1.40347918587399 0 5.3178370942043 4.46058238443913 0 5.11091192227372 0 1.70098715247706 0 1.49413355414212 0 2.65550695069171 1.77164850923846 0 0 0 0 0 11.8502105022144 0 0 3.65348951696209 0 0 1.9765675862465 2.1880712432814 0 1.2955220443689 0.916126918293643 0 2.22237363839626 6.81097420353378 7.75878677223076 3.09024832740072 0 7.58578273044393 1.59947750629785
"4075" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31810463842909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 2.18874165534174 2.21241139942765 0 0 0 0 0 0 1.92885459065471 4.20663070916947 0 0 0 0 1.95050785830394 0 0 0 0 0 0 0 0 0 0 0 0 3.76518166830091 0 0 1.82202953353081 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 3.67263098155658 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92998262235921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.24825171397923 0 0 0 0 0 1.67441340102455 0 0 0 0 0 0 1.52076234648872 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56364793802681 0 0 0 0 0 0 0 0 0 0 0 1.41555176710826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 0 0 0 0 0 0 0 0 0 0 0 0.622019030226943
"4076" 1 0 0 0 0 0 0 0 5.16660305993529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.31976991774815 0 0 0 2.17855974919662 0 0 0 0 0 0 0 4.44286803405457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05356687697349 0 0 1.80694629131948 0 0 0 0 0 0 0 1.70548558561393 0 0 0 0 0 0 0 0 0 1.58021636437405 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86234507070927 0 0 0 0 0 1.52376535174849 0 0 0 0 0 1.62412585698961 0 0 0 0 0 0 0 0 0 0 1.37392038363245 0 0 0 0 0 0 0 1.73662363240253 0 0 0 1.59706393494666 0 2.26939371042308 0 0 0 0 0 0 1.491218100182 0 0 0 1.27772798056843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 2.1880712432814 0 0 0 0 0.740791212798755 0 0 0 0 0 0.177719722921984
"4077" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20495424331957 2.43256541189349 0 0 0 0 0 0 2.17855974919662 0 0 0 0 0 0 0 0 2.02710030378533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 1.82507367591204 0 0 0 0 0 0 0 0 0 0 0 0 3.5051279210921 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.32775347534586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.740791212798755 0 0 0 0 0 0.0888598614609919
"4078" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.44891947588764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.80268314288392 0 0 0 0 0 8.75496662136697 0 0 0 0 0 2.16991416220377 0 0 0 0 0 0 1.80894429398216 0 0 0 0 0 0 0 1.95976718371674 0 0 0 1.90105958288996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69027276426466 0 0 1.52376535174849 1.52904240884934 0 0 0 0 0 0 0 0 0 0 0 0 1.49267476467846 0 0 0 0 1.52076234648872 1.56756797440689 1.370689363051 0 0 0 0 0 5.51821050440059 0 0 0 0 0 0 1.40681808713951 0 1.56678273683218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.29232788104069 0 0 0 0 0 1.48252239321444 0 0 0 1.9765675862465 0 0 0 0 3.67434777653802 0.740791212798755 0 5.1725245148205 0 0 5.05718848696262 0.44429930730496
"4079" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21241139942765 0 0 0 0 0 0 3.85770918130943 2.10331535458473 2.29833463702808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.82202953353081 0 0 0 0 0 0 0 0 0 3.41097117122785 0 0 2.07421277159704 0 0 0 0 0 0 0 0 0 0 5.96062650742445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.62845913102682 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.13356547366437 2.80695837174798 0 0 0 0 0 0 5.10296145743119 0 0 0 0 1.77164850923846 0 0 0 1.35659559997514 0 0 0 0 0 1.15142429106536 0 0 0 0 0 0.916126918293643 0.918586944134505 0 0 1.29313112870513 0 0 1.26429712174065 0.177719722921984
"4080" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24744925616852 0 0 0 0 0 0 0 0 0 0 2.40134157144196 0 0 0 0 0 0 0 0 1.92885459065471 0 0 0 0 0 0 0 2.10735032979691 0 1.80894429398216 1.95050785830394 1.97381893717239 0 0 0 1.85394165991289 0 1.95976718371674 0 0 0 0 0 3.76518166830091 0 0 0 0 0 0 0 0 0 0 0 0 1.70548558561393 0 0 2.07421277159704 3.67263098155658 0 0 0 0 1.83118990292948 0 0 0 0 0 0 0 10.0675572986172 0 0 0 3.32277345924908 1.72552268584308 0 0 0 0 0 0 0 0 0 2.10063438783148 0 0 0 0 1.52904240884934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52076234648872 0 2.741378726102 0 0 0 0 0 0 0 1.59706393494666 0 0 0 0 0 0 3.13356547366437 0 0 3.54522472946953 0 1.40081606845451 0 0 1.70098715247706 1.41555176710826 1.49413355414212 4.35171238022353 0 7.08659403695384 0 0 0 0 0 1.3166900558016 0 0 0 1.15142429106536 0 0 0 0 0 0.916126918293643 0.918586944134505 0.740791212798755 0 1.29313112870513 2.31768624555054 0 7.58578273044393 0.44429930730496
"4081" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86023758836971 0 0 0 0 2.00983723636155 0 0 0 0 0 0 0 0 1.66138672962454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96209547347633 2.26939371042308 0 0 0 0 0 0 0 0 0 0 0 0 0 1.41555176710826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.740791212798755 0 0 0 0 0 0
"4082" 1 3.17543602780587 0 0 0 0 0 0 0 0 0 2.57466216737694 0 0 0 0 0 0 0 0 0 0 0 2.30981958689498 0 0 0 0 0 0 0 0 0 4.63953983549629 0 0 4.45803110895937 0 0 0 2.24744925616852 0 0 0 0 0 2.02710030378533 0 0 0 0 2.40134157144196 0 0 0 0 0 2.18874165534174 0 0 1.92885459065471 0 3.86222385591273 0 0 1.92885459065471 0 0 0 0 3.61788858796431 1.95050785830394 0 0 0 0 1.85394165991289 0 1.95976718371674 2.01966532529781 0 0 0 1.96093065098004 1.88259083415045 2.15708433547105 0 0 0 0 4.07923222343431 0 1.96911304613498 3.83975170937888 0 0 1.94361919730876 0 0 4.07168978834816 2.07421277159704 0 2.43070147845543 3.61389258263897 0 2.17855974919662 3.66237980585895 1.58021636437405 0 0 3.4844413238785 0 0 0 0 0 0 0 0 0 5.17656805752925 1.75256396054605 1.65880163555244 1.61173412469445 0 0 3.8826669640558 1.86234507070927 0 6.30190316349443 1.69027276426466 1.95397006603241 0 1.52376535174849 3.05808481769867 1.87615304367561 0 4.70270392322066 0 0 0 1.49778986534523 0 0 0 0 0 5.97069905871385 0 6.7717624729034 2.74784076726489 5.33815647522183 1.52076234648872 0 2.741378726102 0 0 1.45969686587222 0 0 0 0 0 0 0 1.79405568148841 0 1.40681808713951 0 3.13356547366437 7.01739592936996 0 7.09044945893906 14.8686079481304 1.40081606845451 1.27772798056843 2.86650268841532 3.40197430495413 0 4.48240066242637 0 2.65550695069171 1.77164850923846 0 1.57308197026017 0 0 0 3.9500701674048 2.58745664382974 0 4.87131935594945 0 0 0.988283793123251 2.1880712432814 0 1.2955220443689 0.916126918293643 0.918586944134505 0.740791212798755 2.91898894437162 3.87939338611538 2.31768624555054 1.71225757485126 18.9644568261098 1.77719722921984
"4083" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.20495424331957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.01228521800019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.03686303769776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.14842554319407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.5051279210921 0 0 0 0 0 0 0 0 0 0 0 1.52376535174849 0 0 0 0 0 0 3.54908573452965 0 0 0 0 0 0 1.49267476467846 0 0 1.37392038363245 1.77938549174061 0 0 0 0 0 0 0 0 0 0 1.59706393494666 0 0 0 0 0 0 0 1.40347918587399 0 0 0 0 0 0 5.10296145743119 0 0 0 0 3.54329701847692 0 0 0 0 0 0 0 0 0 0 0 0.988283793123251 0 0 0 0 0 0 0 2.58626225741025 0 0 2.52859424348131 0.355439445843968
"4084" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.21490398039986 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43256541189349 0 0 2.31976991774815 0 0 2.22901555447968 0 0 0 8.98979702467408 0 0 0 0 0 0 0 4.04675180938869 0 0 0 0 2.30981958689498 0 1.94591014905531 0 2.18874165534174 0 0 3.85770918130943 0 0 0 0 1.92885459065471 0 6.89500391108424 0 0 0 0 0 0 0 0 0 5.55305664048772 0 0 0 0 3.80211916577992 3.92186130196007 0 8.6283373418842 0 0 0 0 4.07923222343431 0 3.93822609226995 0 0 0 3.88723839461752 0 0 0 0 0 0 1.80694629131948 1.86023758836971 8.71423899678649 0 1.58021636437405 1.82507367591204 4.01967447272309 0 0 0 0 2.01351145972343 0 0 0 1.66138672962454 0 1.72552268584308 0 1.65880163555244 0 0 1.88366784017809 1.9413334820279 0 0 2.10063438783148 0 1.95397006603241 0 0 0 0 0 0 0 0 0 0 1.80594878500236 0 2.87338264016021 0 1.68938505892452 0 1.53131255738388 1.69294061822585 1.37392038363245 1.77938549174061 0 3.13513594881377 1.370689363051 0 0 0 0 0 0 0 4.79119180483997 0 0 3.58811136297681 0 0 0 0 0 0 0 4.46058238443913 0 2.55545596113686 0 0 0 4.48240066242637 1.45057079340784 3.98326042603757 0 0 0 0 0 0 3.9500701674048 3.88118496574462 1.48252239321444 2.43565967797472 2.30284858213072 0 0 2.1880712432814 0 0 1.83225383658729 0 0.740791212798755 2.91898894437162 0 2.31768624555054 3.42451514970251 0 0.977458476070911
"4085" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.55305664048772 0 0 0 0 0 0 0 0 2.05356687697349 0 0 0 0 0 0 0 0 0 0 0 1.70638770565706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.80163213690902 0 0 0 0 0 0 0 0 3.71207180303201 0 0 0 0 1.3166900558016 0 0 0 1.15142429106536 0 0 1.0940356216407 0 0 0 0.918586944134505 0 0 0 0 0 0 0
